,BLANK_1,,BLANK_2,,S264_1,,S264_2,,S265_1,,S265_2,,S289_1,,S289_2,,S238_1,,S238_2,,S262_1,,S262_2,,S275_1,,S275_2,,S219_1,,S219_2,,CTL1_1,,CTL1_2,,S270_1,,S270_2,,S244_1,,S244_2,,S203_1,,S203_2,,S255_1,,S255_2,,S257_1,,S257_2,,S252_1,,S252_2,,CTL5_1,,CTL5_2,,S294_1,,S294_2,,S250_1,,S250_2,,S310_1,,S310_2,,S204_1,,S204_2,,S258_1,,S258_2,,S272_1,,S272_2,,S263_1,,S263_2,,S243_1,,S243_2,,S232_1,,S232_2,,S274_1,,S274_2,,S277_1,,S277_2,,S222_1,,S222_2,,S276_1,,S276_2,,CTL2_1,,CTL2_2,,S254_1,,S254_2,,S291_1,,S291_2,,S292_1,,S292_2,,S298_1,,S298_2,,S305_1,,S305_2,,S290_1,,S290_2,,S210_1,,S210_2,,S304_1,,S304_2,,S205_1,,S205_2,,S249_1,,S249_2,,S209_1,,S209_2,,S259_1,,S259_2,,S240_1,,S240_2,,S201_1,,S201_2,,S293_1,,S293_2,,S260_1,,S260_2,,S296_1,,S296_2,,S248_1,,S248_2,,S271_1,,S271_2,,S234_1,,S234_2,,S256_1,,S256_2,,S307_1,,S307_2,,S261_1,,S261_2,,S200_1,,S200_2,,S223_1,,S223_2,,S297_1,,S297_2,,S301_1,,S301_2,,S202_1,,S202_2,,DET002_1,,DET002_2,,S230_1,,S230_2,,S268_1,,S268_2,,S269_1,,S269_2,,S273_1,,S273_2,,S251_1,,S251_2,,S224_1,,S224_2,,S306_1,,S306_2,,S299_1,,S299_2,,S253_1,,S253_2,,S231_1,,S231_2
249.9514618,-0.0028862,249.9514618,0.004520119,249.9514618,-0.009067281,249.9514618,0.000887682,249.9514618,-0.025908079,249.9514618,-0.030394835,249.9514618,-0.000230841,249.9514618,-0.024938447,249.9514618,-0.02226259,249.9514618,-0.013380729,249.9514618,-0.021751601,249.9514618,-0.012395569,249.9514618,-0.020575028,249.9514618,-0.024763022,249.9514618,-0.022928583,249.9514618,-0.028846685,249.9514618,-0.02148487,249.9514618,-0.032034881,249.9514618,-0.02416933,249.9514618,-0.020940358,249.9514618,-0.013450352,249.9514618,-0.002853387,249.9514618,-0.011593964,249.9514618,-0.028860878,249.9514618,-0.008467211,249.9514618,-0.025009811,249.9514618,-0.025895787,249.9514618,-0.011392637,249.9514618,-0.013730992,249.9514618,-0.025307307,249.9514618,-0.011188443,249.9514618,-0.018677054,249.9514618,-0.032487754,249.9514618,-0.012599197,249.9514618,-0.012313397,249.9514618,-0.008673755,249.9514618,-0.007890308,249.9514618,-0.020163428,249.9514618,-0.026918519,249.9514618,0.005922449,249.9514618,-0.011273603,249.9514618,0.003426103,249.9514618,-0.023435295,249.9514618,-0.021905016,249.9514618,-0.022092622,249.9514618,-0.023570266,249.9514618,-0.013437302,249.9514618,-0.012041911,249.9514618,-0.022110384,249.9514618,0.000772399,249.9514618,-0.012821279,249.9514618,-0.027335824,249.9514618,-0.011219522,249.9514618,-0.015224713,249.9514618,-0.005465916,249.9514618,-0.01344448,249.9514618,-0.014420806,249.9514618,-0.016519582,249.9514618,-0.018627161,249.9514618,0.036440048,249.9514618,-0.026660396,249.9514618,-0.026098011,249.9514618,-0.020402275,249.9514618,-0.024220843,249.9514618,-0.016610978,249.9514618,-0.002363109,249.9514618,0.009075328,249.9514618,-0.015862448,249.9514618,-0.008967538,249.9514618,-0.002834459,249.9514618,-0.014948639,249.9514618,-0.028839223,249.9514618,-0.025138479,249.9514618,-0.029541263,249.9514618,-0.007085633,249.9514618,-0.007561097,249.9514618,-0.018948639,249.9514618,-0.022363456,249.9514618,-0.002488523,249.9514618,0.022198068,249.9514618,0.003109996,249.9514618,0.006709248,249.9514618,0.00415345,249.9514618,-0.022158846,249.9514618,0.020242527,249.9514618,-0.005355883,249.9514618,0.044364054,249.9514618,-0.008018101,249.9514618,-0.01418987,249.9514618,-0.019317221,249.9514618,-0.00707891,249.9514618,-0.001492348,249.9514618,-0.010210631,249.9514618,-0.015806938,249.9514618,-0.026741019,249.9514618,-0.000981831,249.9514618,0.021412479,249.9514618,-0.002206445,249.9514618,0.010562669,249.9514618,-0.013542949,249.9514618,0.009438425,249.9514618,-0.016306264,249.9514618,-0.017629387,249.9514618,-0.012369555,249.9514618,0.003860579,249.9514618,-0.014918076,249.9514618,-0.025278391,249.9514618,-0.030667538,249.9514618,-0.00810043,249.9514618,-0.021230005,249.9514618,-0.020601492,249.9514618,-0.014253602,249.9514618,-0.009321732,249.9514618,-0.01097658,249.9514618,-0.025382517,249.9514618,-0.015208767,249.9514618,-0.025335098,249.9514618,-0.01241806,249.9514618,-0.018342374,249.9514618,-0.003446928,249.9514618,-0.00129449,249.9514618,-0.021257415,249.9514618,-0.016241886,249.9514618,-0.024151847,249.9514618,-0.017500015,249.9514618,-0.026643792,249.9514618,-0.032625992,249.9514618,-0.017008681,249.9514618,-0.019253584,249.9514618,-0.018872157,249.9514618,-0.017277777,249.9514618,-0.018763782,249.9514618,-0.017921349,249.9514618,-0.023471052,249.9514618,-0.018240767,249.9514618,-0.026154462,249.9514618,-0.021890888,249.9514618,-0.017907936
249.794693,-0.002955932,249.794693,0.003380029,249.794693,-0.011079699,249.794693,-0.000546937,249.794693,-0.026806148,249.794693,-0.031424761,249.794693,-0.001249322,249.794693,-0.025977917,249.794693,-0.023279035,249.794693,-0.014736352,249.794693,-0.022843469,249.794693,-0.01352679,249.794693,-0.021481076,249.794693,-0.025705572,249.794693,-0.024160955,249.794693,-0.029803433,249.794693,-0.022518177,249.794693,-0.033073884,249.794693,-0.025320007,249.794693,-0.02200759,249.794693,-0.015844926,249.794693,-0.003818943,249.794693,-0.01245217,249.794693,-0.02987574,249.794693,-0.009266546,249.794693,-0.026112588,249.794693,-0.026888007,249.794693,-0.01252481,249.794693,-0.014834778,249.794693,-0.026442798,249.794693,-0.012168236,249.794693,-0.019771028,249.794693,-0.033767726,249.794693,-0.013698838,249.794693,-0.013328115,249.794693,-0.009621559,249.794693,-0.009070476,249.794693,-0.021319972,249.794693,-0.027965887,249.794693,0.004581566,249.794693,-0.012505846,249.794693,0.002389364,249.794693,-0.024476161,249.794693,-0.023035923,249.794693,-0.023322018,249.794693,-0.024751235,249.794693,-0.014461719,249.794693,-0.01307781,249.794693,-0.0232518,249.794693,-0.000575891,249.794693,-0.01353768,249.794693,-0.028423797,249.794693,-0.012205236,249.794693,-0.016215554,249.794693,-0.006385387,249.794693,-0.014173585,249.794693,-0.015434614,249.794693,-0.017513989,249.794693,-0.019587958,249.794693,0.035081409,249.794693,-0.027691094,249.794693,-0.027240628,249.794693,-0.021490635,249.794693,-0.025295634,249.794693,-0.017960843,249.794693,-0.003372857,249.794693,0.008086158,249.794693,-0.01705214,249.794693,-0.010068155,249.794693,-0.003746115,249.794693,-0.015993604,249.794693,-0.029875934,249.794693,-0.026251214,249.794693,-0.030601971,249.794693,-0.008485793,249.794693,-0.00890896,249.794693,-0.020103276,249.794693,-0.02349999,249.794693,-0.003579834,249.794693,0.021277588,249.794693,0.002041499,249.794693,0.005160464,249.794693,0.003417963,249.794693,-0.023330702,249.794693,0.019204056,249.794693,-0.006311458,249.794693,0.043371715,249.794693,-0.009081731,249.794693,-0.015264552,249.794693,-0.020634769,249.794693,-0.008082288,249.794693,-0.002595632,249.794693,-0.011318295,249.794693,-0.017073344,249.794693,-0.027642712,249.794693,-0.002014014,249.794693,0.020525303,249.794693,-0.003144451,249.794693,0.009643869,249.794693,-0.014475841,249.794693,0.008236534,249.794693,-0.017467842,249.794693,-0.018700214,249.794693,-0.013447792,249.794693,0.002737561,249.794693,-0.015891995,249.794693,-0.026386481,249.794693,-0.031758465,249.794693,-0.009202585,249.794693,-0.022292001,249.794693,-0.021588085,249.794693,-0.015167423,249.794693,-0.010377729,249.794693,-0.012217367,249.794693,-0.026487611,249.794693,-0.016348099,249.794693,-0.026272608,249.794693,-0.013490706,249.794693,-0.019426545,249.794693,-0.004453496,249.794693,-0.002740837,249.794693,-0.022296378,249.794693,-0.017335337,249.794693,-0.025252406,249.794693,-0.018582223,249.794693,-0.027924865,249.794693,-0.033850681,249.794693,-0.018236101,249.794693,-0.019964602,249.794693,-0.020071985,249.794693,-0.018298894,249.794693,-0.019924005,249.794693,-0.019230008,249.794693,-0.024651999,249.794693,-0.019203953,249.794693,-0.027139431,249.794693,-0.022798179,249.794693,-0.019656396
249.6379242,-0.003390169,249.6379242,0.003865646,249.6379242,-0.011515521,249.6379242,-0.000535302,249.6379242,-0.026361097,249.6379242,-0.030953182,249.6379242,-0.000563638,249.6379242,-0.025354827,249.6379242,-0.022820577,249.6379242,-0.014394962,249.6379242,-0.022334049,249.6379242,-0.013114582,249.6379242,-0.021121083,249.6379242,-0.024953552,249.6379242,-0.023629252,249.6379242,-0.029508373,249.6379242,-0.022019746,249.6379242,-0.03260443,249.6379242,-0.024912002,249.6379242,-0.021456933,249.6379242,-0.016702903,249.6379242,-0.003286133,249.6379242,-0.011881094,249.6379242,-0.029498165,249.6379242,-0.009025653,249.6379242,-0.025554325,249.6379242,-0.026476847,249.6379242,-0.012180721,249.6379242,-0.014107385,249.6379242,-0.025727041,249.6379242,-0.011663723,249.6379242,-0.019280376,249.6379242,-0.033189777,249.6379242,-0.013163002,249.6379242,-0.012737527,249.6379242,-0.009057241,249.6379242,-0.008463505,249.6379242,-0.020714197,249.6379242,-0.027664134,249.6379242,0.004914716,249.6379242,-0.012008927,249.6379242,0.002797427,249.6379242,-0.02386968,249.6379242,-0.022437112,249.6379242,-0.02281994,249.6379242,-0.024321157,249.6379242,-0.013997915,249.6379242,-0.012630729,249.6379242,-0.022790415,249.6379242,0.000267847,249.6379242,-0.013121764,249.6379242,-0.027866168,249.6379242,-0.011681766,249.6379242,-0.015563353,249.6379242,-0.005847444,249.6379242,-0.013338257,249.6379242,-0.014793249,249.6379242,-0.017156811,249.6379242,-0.019064547,249.6379242,0.035378817,249.6379242,-0.027224777,249.6379242,-0.026762242,249.6379242,-0.02097124,249.6379242,-0.024681738,249.6379242,-0.01744014,249.6379242,-0.002996912,249.6379242,0.00881692,249.6379242,-0.016448854,249.6379242,-0.009517334,249.6379242,-0.003173696,249.6379242,-0.015555711,249.6379242,-0.029305214,249.6379242,-0.025817594,249.6379242,-0.030143505,249.6379242,-0.008161912,249.6379242,-0.008604884,249.6379242,-0.019601321,249.6379242,-0.023052616,249.6379242,-0.003027452,249.6379242,0.021862341,249.6379242,0.002648271,249.6379242,0.005064128,249.6379242,0.003917492,249.6379242,-0.023077065,249.6379242,0.01955604,249.6379242,-0.005751608,249.6379242,0.043828715,249.6379242,-0.008617674,249.6379242,-0.014841883,249.6379242,-0.0201787,249.6379242,-0.007649108,249.6379242,-0.002337569,249.6379242,-0.010788906,249.6379242,-0.016449351,249.6379242,-0.027245685,249.6379242,-0.001382438,249.6379242,0.021177746,249.6379242,-0.002420878,249.6379242,0.010297836,249.6379242,-0.014077514,249.6379242,0.008965488,249.6379242,-0.017214885,249.6379242,-0.018069616,249.6379242,-0.012560974,249.6379242,0.003317292,249.6379242,-0.015284846,249.6379242,-0.025853887,249.6379242,-0.031035855,249.6379242,-0.008891004,249.6379242,-0.0217939,249.6379242,-0.021150129,249.6379242,-0.014670087,249.6379242,-0.00987771,249.6379242,-0.011813184,249.6379242,-0.026122972,249.6379242,-0.015806938,249.6379242,-0.02560382,249.6379242,-0.012934161,249.6379242,-0.018738942,249.6379242,-0.004057714,249.6379242,-0.002562385,249.6379242,-0.021812167,249.6379242,-0.016862493,249.6379242,-0.02451795,249.6379242,-0.018003412,249.6379242,-0.027363047,249.6379242,-0.033317149,249.6379242,-0.017784461,249.6379242,-0.019502286,249.6379242,-0.019796899,249.6379242,-0.017667266,249.6379242,-0.019388672,249.6379242,-0.018833442,249.6379242,-0.024241112,249.6379242,-0.01844733,249.6379242,-0.026661078,249.6379242,-0.022395369,249.6379242,-0.019392978
249.4811554,-0.00423299,249.4811554,0.003330517,249.4811554,-0.013288801,249.4811554,-0.001565554,249.4811554,-0.026739899,249.4811554,-0.031460732,249.4811554,-0.001125099,249.4811554,-0.026118632,249.4811554,-0.023517106,249.4811554,-0.015195519,249.4811554,-0.02286233,249.4811554,-0.01365725,249.4811554,-0.021617888,249.4811554,-0.025212398,249.4811554,-0.024232937,249.4811554,-0.030045491,249.4811554,-0.022646356,249.4811554,-0.03328478,249.4811554,-0.025690787,249.4811554,-0.022064673,249.4811554,-0.018534005,249.4811554,-0.003894426,249.4811554,-0.012329198,249.4811554,-0.030107858,249.4811554,-0.009763321,249.4811554,-0.026353739,249.4811554,-0.027142785,249.4811554,-0.012769552,249.4811554,-0.014781689,249.4811554,-0.026412496,249.4811554,-0.01216582,249.4811554,-0.019875443,249.4811554,-0.033856332,249.4811554,-0.013733651,249.4811554,-0.013218801,249.4811554,-0.009861615,249.4811554,-0.008990562,249.4811554,-0.021301093,249.4811554,-0.028159434,249.4811554,0.00401987,249.4811554,-0.012644759,249.4811554,0.002548377,249.4811554,-0.024443911,249.4811554,-0.023123013,249.4811554,-0.023358962,249.4811554,-0.024775393,249.4811554,-0.014581185,249.4811554,-0.013200269,249.4811554,-0.023345225,249.4811554,-0.001173997,249.4811554,-0.013657199,249.4811554,-0.028391499,249.4811554,-0.012149861,249.4811554,-0.016003484,249.4811554,-0.006632083,249.4811554,-0.013557301,249.4811554,-0.015366457,249.4811554,-0.017912952,249.4811554,-0.019769248,249.4811554,0.034634892,249.4811554,-0.027633628,249.4811554,-0.027447816,249.4811554,-0.021740867,249.4811554,-0.024948956,249.4811554,-0.018111827,249.4811554,-0.003780401,249.4811554,0.008222261,249.4811554,-0.017065581,249.4811554,-0.01013462,249.4811554,-0.003607766,249.4811554,-0.016155399,249.4811554,-0.030022591,249.4811554,-0.026263738,249.4811554,-0.03089489,249.4811554,-0.008720745,249.4811554,-0.009084722,249.4811554,-0.020191945,249.4811554,-0.023450794,249.4811554,-0.003493923,249.4811554,0.021383164,249.4811554,0.001981009,249.4811554,0.003745,249.4811554,0.003194373,249.4811554,-0.023877863,249.4811554,0.01883411,249.4811554,-0.006357225,249.4811554,0.043250304,249.4811554,-0.009225595,249.4811554,-0.015274948,249.4811554,-0.020899802,249.4811554,-0.007987656,249.4811554,-0.003097984,249.4811554,-0.011598551,249.4811554,-0.017177962,249.4811554,-0.027786823,249.4811554,-0.001836346,249.4811554,0.020622307,249.4811554,-0.002937523,249.4811554,0.009829099,249.4811554,-0.014650366,249.4811554,0.008418526,249.4811554,-0.018025612,249.4811554,-0.01869585,249.4811554,-0.013416019,249.4811554,0.002862148,249.4811554,-0.015966209,249.4811554,-0.026368843,249.4811554,-0.031899583,249.4811554,-0.00948284,249.4811554,-0.022369504,249.4811554,-0.021538377,249.4811554,-0.015135675,249.4811554,-0.010433027,249.4811554,-0.012533763,249.4811554,-0.026722763,249.4811554,-0.016359866,249.4811554,-0.02634,249.4811554,-0.013716244,249.4811554,-0.019287953,249.4811554,-0.004634503,249.4811554,-0.003604737,249.4811554,-0.022359816,249.4811554,-0.017364984,249.4811554,-0.025186896,249.4811554,-0.018476654,249.4811554,-0.02809315,249.4811554,-0.033988293,249.4811554,-0.018388031,249.4811554,-0.020035848,249.4811554,-0.020269774,249.4811554,-0.018139435,249.4811554,-0.019649666,249.4811554,-0.019449022,249.4811554,-0.024952672,249.4811554,-0.018790161,249.4811554,-0.027366111,249.4811554,-0.022929516,249.4811554,-0.020143906
249.3243866,-0.002640505,249.3243866,0.003458901,249.3243866,-0.014326492,249.3243866,-0.001822684,249.3243866,-0.026344482,249.3243866,-0.031365909,249.3243866,-0.000931775,249.3243866,-0.025883984,249.3243866,-0.023206748,249.3243866,-0.015090323,249.3243866,-0.02273554,249.3243866,-0.013460441,249.3243866,-0.021345306,249.3243866,-0.025293143,249.3243866,-0.024003096,249.3243866,-0.029635329,249.3243866,-0.02247826,249.3243866,-0.033090197,249.3243866,-0.025626173,249.3243866,-0.021925051,249.3243866,-0.01945417,249.3243866,-0.003547998,249.3243866,-0.012054047,249.3243866,-0.029880187,249.3243866,-0.009964595,249.3243866,-0.026145445,249.3243866,-0.026926257,249.3243866,-0.012517667,249.3243866,-0.014620833,249.3243866,-0.026077194,249.3243866,-0.011920486,249.3243866,-0.019548563,249.3243866,-0.033757284,249.3243866,-0.013608783,249.3243866,-0.012758844,249.3243866,-0.009624952,249.3243866,-0.008602752,249.3243866,-0.021074232,249.3243866,-0.028157834,249.3243866,0.003914122,249.3243866,-0.012413481,249.3243866,0.002484353,249.3243866,-0.023959836,249.3243866,-0.02280869,249.3243866,-0.023233349,249.3243866,-0.024744878,249.3243866,-0.014312116,249.3243866,-0.013007374,249.3243866,-0.023101905,249.3243866,-0.000254178,249.3243866,-0.013386903,249.3243866,-0.028104892,249.3243866,-0.011854093,249.3243866,-0.015903724,249.3243866,-0.006545344,249.3243866,-0.012840681,249.3243866,-0.014913273,249.3243866,-0.017736504,249.3243866,-0.019561432,249.3243866,0.034677871,249.3243866,-0.027262315,249.3243866,-0.027197886,249.3243866,-0.021619514,249.3243866,-0.024588354,249.3243866,-0.01777,249.3243866,-0.003868565,249.3243866,0.008587128,249.3243866,-0.016887492,249.3243866,-0.009859338,249.3243866,-0.003327648,249.3243866,-0.015763754,249.3243866,-0.029781099,249.3243866,-0.02622314,249.3243866,-0.030638108,249.3243866,-0.008784626,249.3243866,-0.008951867,249.3243866,-0.020043412,249.3243866,-0.023174847,249.3243866,-0.003320095,249.3243866,0.021854855,249.3243866,0.002147416,249.3243866,0.003825505,249.3243866,0.003523356,249.3243866,-0.023808667,249.3243866,0.018971624,249.3243866,-0.006139112,249.3243866,0.043413993,249.3243866,-0.009137042,249.3243866,-0.015105824,249.3243866,-0.021030385,249.3243866,-0.007839059,249.3243866,-0.002982927,249.3243866,-0.011525807,249.3243866,-0.0168481,249.3243866,-0.02757936,249.3243866,-0.001698057,249.3243866,0.021260489,249.3243866,-0.002777517,249.3243866,0.010164817,249.3243866,-0.014629543,249.3243866,0.008491269,249.3243866,-0.01786337,249.3243866,-0.018434579,249.3243866,-0.013116742,249.3243866,0.002872076,249.3243866,-0.015747927,249.3243866,-0.026246876,249.3243866,-0.031657398,249.3243866,-0.00926538,249.3243866,-0.0222317,249.3243866,-0.021174585,249.3243866,-0.01488666,249.3243866,-0.010196977,249.3243866,-0.012430387,249.3243866,-0.026569776,249.3243866,-0.016274551,249.3243866,-0.026097571,249.3243866,-0.013649975,249.3243866,-0.018945714,249.3243866,-0.00454926,249.3243866,-0.003813041,249.3243866,-0.022152254,249.3243866,-0.017282454,249.3243866,-0.025017239,249.3243866,-0.018289166,249.3243866,-0.027836647,249.3243866,-0.03377448,249.3243866,-0.018196136,249.3243866,-0.019728435,249.3243866,-0.020477399,249.3243866,-0.017837483,249.3243866,-0.019396048,249.3243866,-0.019443972,249.3243866,-0.024919041,249.3243866,-0.018053178,249.3243866,-0.027182275,249.3243866,-0.022691565,249.3243866,-0.019927021
249.1676025,-0.003712957,249.1676025,0.00280803,249.1676025,-0.015861848,249.1676025,-0.002846392,249.1676025,-0.026744572,249.1676025,-0.032111917,249.1676025,-0.00148951,249.1676025,-0.026584044,249.1676025,-0.023831259,249.1676025,-0.015682267,249.1676025,-0.02341219,249.1676025,-0.014124976,249.1676025,-0.022003111,249.1676025,-0.025848523,249.1676025,-0.024663394,249.1676025,-0.030516272,249.1676025,-0.02292544,249.1676025,-0.033696976,249.1676025,-0.026452443,249.1676025,-0.022471674,249.1676025,-0.02067125,249.1676025,-0.004153002,249.1676025,-0.01263777,249.1676025,-0.030775152,249.1676025,-0.010764615,249.1676025,-0.02681301,249.1676025,-0.027465312,249.1676025,-0.013256915,249.1676025,-0.015200718,249.1676025,-0.026760831,249.1676025,-0.012588837,249.1676025,-0.020326296,249.1676025,-0.034387052,249.1676025,-0.014114702,249.1676025,-0.013456426,249.1676025,-0.010257354,249.1676025,-0.009179978,249.1676025,-0.021789813,249.1676025,-0.028814031,249.1676025,0.00340831,249.1676025,-0.013159738,249.1676025,0.001836761,249.1676025,-0.024337457,249.1676025,-0.023571933,249.1676025,-0.023918828,249.1676025,-0.02537729,249.1676025,-0.015018662,249.1676025,-0.013760936,249.1676025,-0.023740342,249.1676025,-0.000871069,249.1676025,-0.013805575,249.1676025,-0.028842615,249.1676025,-0.012604277,249.1676025,-0.016366098,249.1676025,-0.007153879,249.1676025,-0.012868426,249.1676025,-0.01563018,249.1676025,-0.018228158,249.1676025,-0.020148255,249.1676025,0.033954315,249.1676025,-0.027839802,249.1676025,-0.027925013,249.1676025,-0.022362178,249.1676025,-0.025212007,249.1676025,-0.018596409,249.1676025,-0.004705184,249.1676025,0.007845866,249.1676025,-0.017491313,249.1676025,-0.010694711,249.1676025,-0.003937421,249.1676025,-0.016465403,249.1676025,-0.030483792,249.1676025,-0.026710007,249.1676025,-0.031235555,249.1676025,-0.00933744,249.1676025,-0.009696952,249.1676025,-0.020742133,249.1676025,-0.023953516,249.1676025,-0.003875492,249.1676025,0.02115527,249.1676025,0.001588261,249.1676025,0.003039737,249.1676025,0.002764132,249.1676025,-0.024657672,249.1676025,0.018147063,249.1676025,-0.00691711,249.1676025,0.042706996,249.1676025,-0.009786556,249.1676025,-0.015875475,249.1676025,-0.02195734,249.1676025,-0.008583566,249.1676025,-0.003576086,249.1676025,-0.012307609,249.1676025,-0.017492605,249.1676025,-0.028200191,249.1676025,-0.002188056,249.1676025,0.02062209,249.1676025,-0.003332631,249.1676025,0.009502371,249.1676025,-0.015166873,249.1676025,0.007937575,249.1676025,-0.018638469,249.1676025,-0.019043488,249.1676025,-0.013416421,249.1676025,0.002275061,249.1676025,-0.016388534,249.1676025,-0.026952386,249.1676025,-0.032390557,249.1676025,-0.009804727,249.1676025,-0.022920432,249.1676025,-0.022100348,249.1676025,-0.015619393,249.1676025,-0.010976177,249.1676025,-0.013232862,249.1676025,-0.027231827,249.1676025,-0.016908506,249.1676025,-0.026722519,249.1676025,-0.014321784,249.1676025,-0.019524559,249.1676025,-0.005323103,249.1676025,-0.004905078,249.1676025,-0.022862967,249.1676025,-0.018021142,249.1676025,-0.025667362,249.1676025,-0.018797647,249.1676025,-0.028491098,249.1676025,-0.034546632,249.1676025,-0.018871365,249.1676025,-0.02050229,249.1676025,-0.021402331,249.1676025,-0.01850424,249.1676025,-0.019782802,249.1676025,-0.020124629,249.1676025,-0.025430515,249.1676025,-0.018733982,249.1676025,-0.027750885,249.1676025,-0.023174552,249.1676025,-0.020957673
249.0108185,-0.005910114,249.0108185,0.000518158,249.0108185,-0.01908838,249.0108185,-0.005577507,249.0108185,-0.028520674,249.0108185,-0.034388345,249.0108185,-0.003614492,249.0108185,-0.028718043,249.0108185,-0.026175667,249.0108185,-0.018017616,249.0108185,-0.025644133,249.0108185,-0.016391026,249.0108185,-0.024170749,249.0108185,-0.027949333,249.0108185,-0.026943043,249.0108185,-0.032770187,249.0108185,-0.025250306,249.0108185,-0.036064964,249.0108185,-0.028983518,249.0108185,-0.024787031,249.0108185,-0.023646316,249.0108185,-0.006192503,249.0108185,-0.015014961,249.0108185,-0.032874692,249.0108185,-0.013223621,249.0108185,-0.02903674,249.0108185,-0.029877143,249.0108185,-0.015439711,249.0108185,-0.017496038,249.0108185,-0.028943272,249.0108185,-0.014881907,249.0108185,-0.022583796,249.0108185,-0.036630012,249.0108185,-0.016493216,249.0108185,-0.015545521,249.0108185,-0.012576918,249.0108185,-0.011446344,249.0108185,-0.023958709,249.0108185,-0.031047471,249.0108185,0.000849995,249.0108185,-0.015543772,249.0108185,-0.000425771,249.0108185,-0.026654894,249.0108185,-0.025835449,249.0108185,-0.026182052,249.0108185,-0.027755886,249.0108185,-0.017206576,249.0108185,-0.015904874,249.0108185,-0.02617557,249.0108185,-0.00407864,249.0108185,-0.015913557,249.0108185,-0.030755185,249.0108185,-0.014776086,249.0108185,-0.018298596,249.0108185,-0.009503912,249.0108185,-0.014718485,249.0108185,-0.017691124,249.0108185,-0.020598233,249.0108185,-0.022375651,249.0108185,0.031709343,249.0108185,-0.029808847,249.0108185,-0.030220922,249.0108185,-0.02462123,249.0108185,-0.027243499,249.0108185,-0.020820457,249.0108185,-0.00672905,249.0108185,0.005919116,249.0108185,-0.019712603,249.0108185,-0.013180732,249.0108185,-0.00614488,249.0108185,-0.018602511,249.0108185,-0.032778732,249.0108185,-0.028991461,249.0108185,-0.033452917,249.0108185,-0.011646285,249.0108185,-0.012059032,249.0108185,-0.023139654,249.0108185,-0.026085921,249.0108185,-0.006036908,249.0108185,0.018871607,249.0108185,-0.000494141,249.0108185,0.001051569,249.0108185,0.000638118,249.0108185,-0.027134128,249.0108185,0.015727367,249.0108185,-0.009255954,249.0108185,0.040378567,249.0108185,-0.012251996,249.0108185,-0.018092411,249.0108185,-0.024317486,249.0108185,-0.010852029,249.0108185,-0.005955464,249.0108185,-0.0147949,249.0108185,-0.019799868,249.0108185,-0.030502228,249.0108185,-0.004412346,249.0108185,0.018356426,249.0108185,-0.005482583,249.0108185,0.007352727,249.0108185,-0.017311657,249.0108185,0.005660009,249.0108185,-0.020935968,249.0108185,-0.021088583,249.0108185,-0.015848072,249.0108185,0.000290201,249.0108185,-0.018636435,249.0108185,-0.029207641,249.0108185,-0.03444368,249.0108185,-0.012077008,249.0108185,-0.02513198,249.0108185,-0.024248652,249.0108185,-0.01756222,249.0108185,-0.013209258,249.0108185,-0.015470986,249.0108185,-0.029481139,249.0108185,-0.019166753,249.0108185,-0.028819021,249.0108185,-0.016626125,249.0108185,-0.021615276,249.0108185,-0.007622096,249.0108185,-0.007642241,249.0108185,-0.025220361,249.0108185,-0.020140495,249.0108185,-0.027909767,249.0108185,-0.021191744,249.0108185,-0.030728173,249.0108185,-0.036665604,249.0108185,-0.021149142,249.0108185,-0.022692842,249.0108185,-0.023876589,249.0108185,-0.020539377,249.0108185,-0.022330852,249.0108185,-0.022563742,249.0108185,-0.02787316,249.0108185,-0.020395655,249.0108185,-0.029992297,249.0108185,-0.025526306,249.0108185,-0.023250721
