,BLANK_1,,BLANK_2,,S212_1,,S212_2,,S229_1,,S229_2,,S239_1,,S239_2,,S237_1,,S237_2,,CTL3_1,,CTL3_2,,S213_1,,S213_2,,S216_1,,S216_2,,S242_1,,S242_2,,S235_1,,S235_2,,S225_1,,S225_2,,S295_1,,S295_2,,S220_1,,S220_2,,S236_1,,S236_2,,S207_1,,S207_2,,S226_1,,S226_2,,S233_1,,S233_2,,S227_1,,S227_2,,S217_1,,S217_2,,DET001_1,,DET001_2,,S206_1,,S206_2,,S218_1,,S218_2,,S247_1,,S247_2,,S228_1,,S228_2,,S300_1,,S300_2,,S208_1,,S208_2,,S215_1,,S215_2,,S221_1,,S221_2,,S211_1,,S211_2,,S241_1,,S241_2,,S214_1,,S214_2,,S284_1,,S284_2,,S278_1,,S278_2,,S288_1,,S288_2,,S303_1,,S303_2,,S309_1,,S309_2,,S308_1,,S308_2,,S280_1,,S280_2,,S287_1,,S287_2,,S281_1,,S281_2,,CTL6_1,,CTL6_2,,S286_1,,S286_2,,CTL4_1,,CTL4_2,,S279_1,,S279_2,,S286BIS_1,,S286BIS_2,,S283_1,,S283_2,,S2821,,S282_2,,S302_1,,S302_2
248.3836823,-5.95E-05,248.3836823,-0.004531533,248.3836823,0.008930818,248.3836823,-0.000739243,248.3836823,0.004106594,248.3836823,-0.006263237,248.3836823,0.004397539,248.3836823,0.003499399,248.3836823,-0.005221626,248.3836823,0.004965117,248.3836823,-0.005617985,248.3836823,-0.001730081,248.3836823,0.004565713,248.3836823,0.006397494,248.3836823,0.001784538,248.3836823,0.014167595,248.3836823,0.005263398,248.3836823,0.012420935,248.3836823,0.004356957,248.3836823,0.002782394,248.3836823,0.01305021,248.3836823,0.006525948,248.3836823,0.010826073,248.3836823,0.009515733,248.3836823,0.011228861,248.3836823,0.00754794,248.3836823,-0.005734543,248.3836823,0.008976587,248.3836823,0.011107189,248.3836823,-0.004392307,248.3836823,0.000821595,248.3836823,-0.005768928,248.3836823,0.016605861,248.3836823,0.004955848,248.3836823,0.011329524,248.3836823,0.009310615,248.3836823,0.014953064,248.3836823,0.011221955,248.3836823,0.013454587,248.3836823,0.02708835,248.3836823,0.010932827,248.3836823,0.004181808,248.3836823,-0.004223505,248.3836823,0.001876978,248.3836823,0.007582762,248.3836823,0.002072111,248.3836823,0.009889315,248.3836823,0.009142313,248.3836823,0.007685034,248.3836823,0.018591853,248.3836823,0.014369856,248.3836823,-0.006558298,248.3836823,0.005383523,248.3836823,0.003257901,248.3836823,-0.004432588,248.3836823,0.001329907,248.3836823,-0.006299467,248.3836823,-0.004612835,248.3836823,0.012832858,248.3836823,0.008731153,248.3836823,0.006404587,248.3836823,0.046925984,248.3836823,0.008248459,248.3836823,0.013398947,248.3836823,0.003865881,248.3836823,-0.004221966,248.3836823,0.012718625,248.3836823,0.024196472,248.3836823,0.008717366,248.3836823,0.003352872,248.3836823,0.019435747,248.3836823,-0.003355955,248.3836823,0.005495921,248.3836823,0.008062529,248.3836823,0.004388465,248.3836823,0.004935242,248.3836823,0.013363334,248.3836823,0.022348097,248.3836823,0.008263444,248.3836823,0.115062498,248.3836823,0.001687961,248.3836823,0.009069935,248.3836823,-0.001746015,248.3836823,0.008315527,248.3836823,0.011848776,248.3836823,0.030507445,248.3836823,0.011802916,248.3836823,0.002022253,248.3836823,-0.000299811,248.3836823,0.003332995,248.3836823,0.005699927,248.3836823,0.011149097,248.3836823,0.010829894,248.3836823,0.016541077,248.3836823,0.013578122,248.3836823,0.030099699
248.2268829,0.00022076,248.2268829,-0.004285999,248.2268829,0.009157065,248.2268829,-0.000628315,248.2268829,0.00440405,248.2268829,-0.006134978,248.2268829,0.004656417,248.2268829,0.003886383,248.2268829,-0.005040148,248.2268829,0.005279329,248.2268829,-0.005411773,248.2268829,-0.001397971,248.2268829,0.004772579,248.2268829,0.006646002,248.2268829,0.001921515,248.2268829,0.014628029,248.2268829,0.005607771,248.2268829,0.012703032,248.2268829,0.004611154,248.2268829,0.002975876,248.2268829,0.013531385,248.2268829,0.006634515,248.2268829,0.011173612,248.2268829,0.009922737,248.2268829,0.011498091,248.2268829,0.007933304,248.2268829,-0.005596776,248.2268829,0.009230197,248.2268829,0.011104719,248.2268829,-0.004292715,248.2268829,0.000940834,248.2268829,-0.005532373,248.2268829,0.016997548,248.2268829,0.005336742,248.2268829,0.01155091,248.2268829,0.009728889,248.2268829,0.015425114,248.2268829,0.011571273,248.2268829,0.013913944,248.2268829,0.027544271,248.2268829,0.011329152,248.2268829,0.004629128,248.2268829,-0.004051098,248.2268829,0.002175278,248.2268829,0.007716336,248.2268829,0.002258589,248.2268829,0.010237563,248.2268829,0.009372691,248.2268829,0.007872013,248.2268829,0.018809754,248.2268829,0.014776615,248.2268829,-0.006344266,248.2268829,0.005812065,248.2268829,0.003388352,248.2268829,-0.004358019,248.2268829,0.001515131,248.2268829,-0.006242926,248.2268829,-0.004423056,248.2268829,0.013191801,248.2268829,0.008897526,248.2268829,0.006781759,248.2268829,0.047898449,248.2268829,0.008535883,248.2268829,0.013768057,248.2268829,0.004114146,248.2268829,-0.003963945,248.2268829,0.012934026,248.2268829,0.024751902,248.2268829,0.009057751,248.2268829,0.003539666,248.2268829,0.020007884,248.2268829,-0.003143115,248.2268829,0.006042599,248.2268829,0.008657102,248.2268829,0.00474298,248.2268829,0.005352938,248.2268829,0.013796862,248.2268829,0.022934483,248.2268829,0.008502568,248.2268829,0.117210634,248.2268829,0.002008444,248.2268829,0.009446124,248.2268829,-0.001433526,248.2268829,0.008604634,248.2268829,0.012268944,248.2268829,0.030910959,248.2268829,0.012068936,248.2268829,0.002289295,248.2268829,2.56E-05,248.2268829,0.003511873,248.2268829,0.00603643,248.2268829,0.011169362,248.2268829,0.010870395,248.2268829,0.016991464,248.2268829,0.013800096,248.2268829,0.030585013
248.0700989,0.00015713,248.0700989,-0.004371088,248.0700989,0.009175043,248.0700989,-0.000676856,248.0700989,0.00446875,248.0700989,-0.006195156,248.0700989,0.004687502,248.0700989,0.003951319,248.0700989,-0.005128773,248.0700989,0.005134139,248.0700989,-0.00535936,248.0700989,-0.001402977,248.0700989,0.004614424,248.0700989,0.006637985,248.0700989,0.001938936,248.0700989,0.014471543,248.0700989,0.005645533,248.0700989,0.012631338,248.0700989,0.004681955,248.0700989,0.003092763,248.0700989,0.013528206,248.0700989,0.006709301,248.0700989,0.011160916,248.0700989,0.009994541,248.0700989,0.011743339,248.0700989,0.007745481,248.0700989,-0.005718858,248.0700989,0.009294457,248.0700989,0.011220547,248.0700989,-0.004213097,248.0700989,0.001049182,248.0700989,-0.005636537,248.0700989,0.01709366,248.0700989,0.005221216,248.0700989,0.011330561,248.0700989,0.009839187,248.0700989,0.015603462,248.0700989,0.011429492,248.0700989,0.014048866,248.0700989,0.027666222,248.0700989,0.011182908,248.0700989,0.004584286,248.0700989,-0.004023912,248.0700989,0.001971673,248.0700989,0.0075722,248.0700989,0.002295098,248.0700989,0.010396931,248.0700989,0.009417157,248.0700989,0.008024266,248.0700989,0.018777668,248.0700989,0.01477549,248.0700989,-0.006336715,248.0700989,0.005731768,248.0700989,0.003660124,248.0700989,-0.004276362,248.0700989,0.001406278,248.0700989,-0.00621159,248.0700989,-0.004372216,248.0700989,0.01342431,248.0700989,0.008920778,248.0700989,0.006651075,248.0700989,0.047975805,248.0700989,0.008608621,248.0700989,0.013801004,248.0700989,0.004073616,248.0700989,-0.00388088,248.0700989,0.012968751,248.0700989,0.024741953,248.0700989,0.009010308,248.0700989,0.003589281,248.0700989,0.020058658,248.0700989,-0.003088629,248.0700989,0.005800338,248.0700989,0.008596527,248.0700989,0.004828564,248.0700989,0.005266097,248.0700989,0.014151281,248.0700989,0.023042455,248.0700989,0.008704768,248.0700989,0.116866328,248.0700989,0.002031486,248.0700989,0.009209917,248.0700989,-0.001384863,248.0700989,0.008635923,248.0700989,0.012196816,248.0700989,0.030971142,248.0700989,0.012177913,248.0700989,0.002428825,248.0700989,5.89E-05,248.0700989,0.003521633,248.0700989,0.006090951,248.0700989,0.011510611,248.0700989,0.011119273,248.0700989,0.017108064,248.0700989,0.013928379,248.0700989,0.030579902
247.9132996,0.000379732,247.9132996,-0.004295022,247.9132996,0.009330186,247.9132996,-0.000615081,247.9132996,0.004401043,247.9132996,-0.005922729,247.9132996,0.004800584,247.9132996,0.004014358,247.9132996,-0.004990455,247.9132996,0.005313498,247.9132996,-0.00515855,247.9132996,-0.001213391,247.9132996,0.004684729,247.9132996,0.006765536,247.9132996,0.002103194,247.9132996,0.014471463,247.9132996,0.005680046,247.9132996,0.012967204,247.9132996,0.004990882,247.9132996,0.003067839,247.9132996,0.013856909,247.9132996,0.006991763,247.9132996,0.011785282,247.9132996,0.010459984,247.9132996,0.011726557,247.9132996,0.008095889,247.9132996,-0.005521843,247.9132996,0.009455304,247.9132996,0.011318046,247.9132996,-0.004005497,247.9132996,0.001124154,247.9132996,-0.005314562,247.9132996,0.01693074,247.9132996,0.005408632,247.9132996,0.011393031,247.9132996,0.009970438,247.9132996,0.015795844,247.9132996,0.011617587,247.9132996,0.013913089,247.9132996,0.027689287,247.9132996,0.011599481,247.9132996,0.004649379,247.9132996,-0.003867898,247.9132996,0.002013775,247.9132996,0.007490286,247.9132996,0.002495809,247.9132996,0.010513896,247.9132996,0.009508139,247.9132996,0.008161458,247.9132996,0.018567186,247.9132996,0.014963191,247.9132996,-0.006282373,247.9132996,0.005897205,247.9132996,0.003536665,247.9132996,-0.004153104,247.9132996,0.001642252,247.9132996,-0.005918847,247.9132996,-0.004312502,247.9132996,0.013531919,247.9132996,0.009053151,247.9132996,0.006830905,247.9132996,0.048154298,247.9132996,0.008777429,247.9132996,0.013975292,247.9132996,0.004332196,247.9132996,-0.003779117,247.9132996,0.013148841,247.9132996,0.02497023,247.9132996,0.009014088,247.9132996,0.003572655,247.9132996,0.020178391,247.9132996,-0.00290204,247.9132996,0.006108461,247.9132996,0.008905214,247.9132996,0.004973312,247.9132996,0.005371519,247.9132996,0.014355086,247.9132996,0.023198292,247.9132996,0.008867644,247.9132996,0.115804091,247.9132996,0.002268269,247.9132996,0.009528724,247.9132996,-0.001309614,247.9132996,0.00874362,247.9132996,0.012355759,247.9132996,0.031007811,247.9132996,0.012528935,247.9132996,0.002466729,247.9132996,0.000230912,247.9132996,0.003749596,247.9132996,0.006402643,247.9132996,0.01136683,247.9132996,0.011208009,247.9132996,0.017185081,247.9132996,0.013908947,247.9132996,0.030645706
247.7565002,4.94E-06,247.7565002,-0.004283436,247.7565002,0.009286073,247.7565002,-0.000700375,247.7565002,0.004600402,247.7565002,-0.005965319,247.7565002,0.005059414,247.7565002,0.004069253,247.7565002,-0.005049206,247.7565002,0.005082304,247.7565002,-0.00521866,247.7565002,-0.00133346,247.7565002,0.004562992,247.7565002,0.006745581,247.7565002,0.002084024,247.7565002,0.014611135,247.7565002,0.005676479,247.7565002,0.013045141,247.7565002,0.004876101,247.7565002,0.003168192,247.7565002,0.013639234,247.7565002,0.006918796,247.7565002,0.011870351,247.7565002,0.010434581,247.7565002,0.011710202,247.7565002,0.007775865,247.7565002,-0.005525779,247.7565002,0.009430066,247.7565002,0.011196853,247.7565002,-0.004039608,247.7565002,0.001121585,247.7565002,-0.00540487,247.7565002,0.01698678,247.7565002,0.005424778,247.7565002,0.01130872,247.7565002,0.009867732,247.7565002,0.015729221,247.7565002,0.011627026,247.7565002,0.014407397,247.7565002,0.027786333,247.7565002,0.011417666,247.7565002,0.004670965,247.7565002,-0.004006677,247.7565002,0.001919071,247.7565002,0.00716997,247.7565002,0.002417684,247.7565002,0.01045126,247.7565002,0.009442552,247.7565002,0.008209203,247.7565002,0.018462967,247.7565002,0.014859192,247.7565002,-0.006307988,247.7565002,0.005839324,247.7565002,0.003891346,247.7565002,-0.004040121,247.7565002,0.001644227,247.7565002,-0.006046302,247.7565002,-0.004377751,247.7565002,0.01342423,247.7565002,0.00896591,247.7565002,0.006713297,247.7565002,0.048317939,247.7565002,0.008724312,247.7565002,0.01396238,247.7565002,0.004168138,247.7565002,-0.003766543,247.7565002,0.013128857,247.7565002,0.024923155,247.7565002,0.009199578,247.7565002,0.003688867,247.7565002,0.020279793,247.7565002,-0.002940094,247.7565002,0.006005826,247.7565002,0.009220838,247.7565002,0.005027674,247.7565002,0.005491727,247.7565002,0.014705167,247.7565002,0.02354257,247.7565002,0.008838979,247.7565002,0.115682244,247.7565002,0.002006779,247.7565002,0.009346637,247.7565002,-0.001302439,247.7565002,0.00878501,247.7565002,0.012151798,247.7565002,0.031037809,247.7565002,0.012426555,247.7565002,0.002581004,247.7565002,0.000245002,247.7565002,0.003563599,247.7565002,0.006337865,247.7565002,0.011445598,247.7565002,0.011105251,247.7565002,0.01733732,247.7565002,0.013983365,247.7565002,0.030740218
247.5997009,-0.000254747,247.5997009,-0.004622516,247.5997009,0.009019189,247.5997009,-0.000988133,247.5997009,0.004382033,247.5997009,-0.00643135,247.5997009,0.004516901,247.5997009,0.003724374,247.5997009,-0.005321926,247.5997009,0.004730444,247.5997009,-0.005576434,247.5997009,-0.001628845,247.5997009,0.004167381,247.5997009,0.006506871,247.5997009,0.001879629,247.5997009,0.014399637,247.5997009,0.00539972,247.5997009,0.012479407,247.5997009,0.004630357,247.5997009,0.003018571,247.5997009,0.01356482,247.5997009,0.006514123,247.5997009,0.011448574,247.5997009,0.010005509,247.5997009,0.011492882,247.5997009,0.007421817,247.5997009,-0.006070196,247.5997009,0.008946964,247.5997009,0.010921333,247.5997009,-0.00433562,247.5997009,0.000689217,247.5997009,-0.005792172,247.5997009,0.016718512,247.5997009,0.004989861,247.5997009,0.01086299,247.5997009,0.009540976,247.5997009,0.015529732,247.5997009,0.011315734,247.5997009,0.013692047,247.5997009,0.027319847,247.5997009,0.010963913,247.5997009,0.004187296,247.5997009,-0.004291894,247.5997009,0.001904537,247.5997009,0.006674075,247.5997009,0.002074322,247.5997009,0.010139564,247.5997009,0.009206295,247.5997009,0.007976305,247.5997009,0.018126605,247.5997009,0.014717806,247.5997009,-0.006679039,247.5997009,0.005450256,247.5997009,0.003121494,247.5997009,-0.004479835,247.5997009,0.001232366,247.5997009,-0.006266656,247.5997009,-0.004624411,247.5997009,0.013261212,247.5997009,0.008710183,247.5997009,0.006340203,247.5997009,0.048339784,247.5997009,0.008521469,247.5997009,0.01369063,247.5997009,0.003883902,247.5997009,-0.004097719,247.5997009,0.012812035,247.5997009,0.024776373,247.5997009,0.008906985,247.5997009,0.003417728,247.5997009,0.020322569,247.5997009,-0.003250781,247.5997009,0.005869392,247.5997009,0.008882677,247.5997009,0.004791659,247.5997009,0.00508364,247.5997009,0.014670144,247.5997009,0.023074666,247.5997009,0.008582772,247.5997009,0.115056999,247.5997009,0.001758625,247.5997009,0.009007665,247.5997009,-0.001521291,247.5997009,0.008553729,247.5997009,0.012083601,247.5997009,0.030653927,247.5997009,0.012384949,247.5997009,0.002267462,247.5997009,3.83E-05,247.5997009,0.003260588,247.5997009,0.006068533,247.5997009,0.011222327,247.5997009,0.01093665,247.5997009,0.017137308,247.5997009,0.013802527,247.5997009,0.030575987
247.4428864,-0.000169572,247.4428864,-0.004429103,247.4428864,0.009395704,247.4428864,-0.000616166,247.4428864,0.004379784,247.4428864,-0.006233842,247.4428864,0.004919298,247.4428864,0.00411216,247.4428864,-0.005067526,247.4428864,0.004736175,247.4428864,-0.005275232,247.4428864,-0.001365665,247.4428864,0.004354055,247.4428864,0.006798167,247.4428864,0.00208483,247.4428864,0.014560165,247.4428864,0.005696648,247.4428864,0.013061841,247.4428864,0.004940793,247.4428864,0.003296346,247.4428864,0.013806134,247.4428864,0.006812103,247.4428864,0.01174552,247.4428864,0.010443198,247.4428864,0.011731637,247.4428864,0.00789935,247.4428864,-0.005697244,247.4428864,0.009167561,247.4428864,0.011240311,247.4428864,-0.004106335,247.4428864,0.001097293,247.4428864,-0.005621307,247.4428864,0.016973078,247.4428864,0.005148938,247.4428864,0.01103658,247.4428864,0.009849409,247.4428864,0.015918434,247.4428864,0.011618677,247.4428864,0.013898362,247.4428864,0.027523421,247.4428864,0.011271871,247.4428864,0.004479996,247.4428864,-0.004074845,247.4428864,0.002536972,247.4428864,0.006700047,247.4428864,0.002383143,247.4428864,0.010225848,247.4428864,0.009405279,247.4428864,0.008256003,247.4428864,0.018324373,247.4428864,0.01476368,247.4428864,-0.0063285,247.4428864,0.005664468,247.4428864,0.003417076,247.4428864,-0.004297892,247.4428864,0.001439027,247.4428864,-0.005906028,247.4428864,-0.004278566,247.4428864,0.013715636,247.4428864,0.0089082,247.4428864,0.006727257,247.4428864,0.048531193,247.4428864,0.008844791,247.4428864,0.013942679,247.4428864,0.004314993,247.4428864,-0.003752223,247.4428864,0.013137848,247.4428864,0.025091022,247.4428864,0.00908569,247.4428864,0.003584583,247.4428864,0.020504814,247.4428864,-0.00321964,247.4428864,0.006200145,247.4428864,0.009359439,247.4428864,0.005052003,247.4428864,0.00539018,247.4428864,0.015285931,247.4428864,0.023505131,247.4428864,0.008905453,247.4428864,0.110804871,247.4428864,0.00205882,247.4428864,0.00928766,247.4428864,-0.001191861,247.4428864,0.009007031,247.4428864,0.012447572,247.4428864,0.0311682,247.4428864,0.012886026,247.4428864,0.00260155,247.4428864,0.000294889,247.4428864,0.003674013,247.4428864,0.006276984,247.4428864,0.011534986,247.4428864,0.011238478,247.4428864,0.017343706,247.4428864,0.014142803,247.4428864,0.030612677
247.286087,-6.07E-05,247.286087,-0.004299225,247.286087,0.009473955,247.286087,-0.000346837,247.286087,0.004502489,247.286087,-0.005892953,247.286087,0.005024505,247.286087,0.004328196,247.286087,-0.004780923,247.286087,0.004696765,247.286087,-0.005227356,247.286087,-0.00113114,247.286087,0.004624183,247.286087,0.007257746,247.286087,0.002356049,247.286087,0.014669662,247.286087,0.005733211,247.286087,0.013095241,247.286087,0.005221897,247.286087,0.003414441,247.286087,0.013923354,247.286087,0.006944993,247.286087,0.012168462,247.286087,0.010808345,247.286087,0.011992583,247.286087,0.007944667,247.286087,-0.005516782,247.286087,0.009172637,247.286087,0.011813955,247.286087,-0.003939166,247.286087,0.001258041,247.286087,-0.005229197,247.286087,0.017099341,247.286087,0.005282997,247.286087,0.011227586,247.286087,0.010054993,247.286087,0.016295336,247.286087,0.011718925,247.286087,0.013951821,247.286087,0.027661506,247.286087,0.011417215,247.286087,0.004623555,247.286087,-0.003865537,247.286087,0.002535905,247.286087,0.006402092,247.286087,0.002498308,247.286087,0.01066843,247.286087,0.009565638,247.286087,0.008425916,247.286087,0.018555731,247.286087,0.015097581,247.286087,-0.0062466,247.286087,0.005772636,247.286087,0.003677537,247.286087,-0.004108489,247.286087,0.001713325,247.286087,-0.005721821,247.286087,-0.004220121,247.286087,0.014003576,247.286087,0.009153602,247.286087,0.006911431,247.286087,0.048870433,247.286087,0.009004812,247.286087,0.01421226,247.286087,0.004387733,247.286087,-0.003439943,247.286087,0.013356848,247.286087,0.025393823,247.286087,0.009360471,247.286087,0.003783488,247.286087,0.020591201,247.286087,-0.002800871,247.286087,0.006299308,247.286087,0.009978358,247.286087,0.005243302,247.286087,0.005494296,247.286087,0.015875097,247.286087,0.023723792,247.286087,0.009216342,247.286087,0.118078135,247.286087,0.002242821,247.286087,0.009508854,247.286087,-0.001005644,247.286087,0.009261559,247.286087,0.012596028,247.286087,0.031326842,247.286087,0.01306899,247.286087,0.002744229,247.286087,0.000575127,247.286087,0.004080802,247.286087,0.006498882,247.286087,0.011927073,247.286087,0.011593978,247.286087,0.017665118,247.286087,0.014298528,247.286087,0.030652177
247.1292725,0.000236351,247.1292725,-0.004421211,247.1292725,0.009470516,247.1292725,-0.00033318,247.1292725,0.004640561,247.1292725,-0.006106085,247.1292725,0.005304379,247.1292725,0.004348564,247.1292725,-0.004931798,247.1292725,0.00443585,247.1292725,-0.005263212,247.1292725,-0.001280863,247.1292725,0.004592919,247.1292725,0.007253982,247.1292725,0.002311077,247.1292725,0.014821584,247.1292725,0.005778959,247.1292725,0.013010412,247.1292725,0.005313262,247.1292725,0.00353536,247.1292725,0.013898041,247.1292725,0.00703446,247.1292725,0.012084187,247.1292725,0.010776766,247.1292725,0.011993089,247.1292725,0.007981366,247.1292725,-0.005547503,247.1292725,0.009151804,247.1292725,0.011526879,247.1292725,-0.004005395,247.1292725,0.00131534,247.1292725,-0.005312465,247.1292725,0.017032893,247.1292725,0.005253075,247.1292725,0.0110711,247.1292725,0.009950891,247.1292725,0.016332775,247.1292725,0.01182683,247.1292725,0.014103145,247.1292725,0.028033087,247.1292725,0.011301069,247.1292725,0.004639933,247.1292725,-0.00399098,247.1292725,0.002831375,247.1292725,0.006053308,247.1292725,0.002462615,247.1292725,0.010652885,247.1292725,0.009587973,247.1292725,0.00838097,247.1292725,0.018636839,247.1292725,0.015045428,247.1292725,-0.006306355,247.1292725,0.00581217,247.1292725,0.003516309,247.1292725,-0.004085667,247.1292725,0.001598082,247.1292725,-0.005780065,247.1292725,-0.004363913,247.1292725,0.014086487,247.1292725,0.00937113,247.1292725,0.00670867,247.1292725,0.048979633,247.1292725,0.008951086,247.1292725,0.014279936,247.1292725,0.00437092,247.1292725,-0.003440097,247.1292725,0.013270446,247.1292725,0.025337456,247.1292725,0.00946713,247.1292725,0.003785421,247.1292725,0.020897398,247.1292725,-0.002822886,247.1292725,0.006400174,247.1292725,0.010022912,247.1292725,0.00537435,247.1292725,0.00552392,247.1292725,0.01584363,247.1292725,0.023757175,247.1292725,0.009298397,247.1292725,0.119348608,247.1292725,0.002127463,247.1292725,0.009377531,247.1292725,-0.000984982,247.1292725,0.009336692,247.1292725,0.012703485,247.1292725,0.031271704,247.1292725,0.0129272,247.1292725,0.002750429,247.1292725,0.000511912,247.1292725,0.00407406,247.1292725,0.00647103,247.1292725,0.012025662,247.1292725,0.01161671,247.1292725,0.017627159,247.1292725,0.014057662,247.1292725,0.03056146
246.9724731,0.00026979,246.9724731,-0.004279694,246.9724731,0.009483375,246.9724731,-0.000207245,246.9724731,0.004665941,246.9724731,-0.005897142,246.9724731,0.005436101,246.9724731,0.004572906,246.9724731,-0.004740827,246.9724731,0.00415034,246.9724731,-0.004850966,246.9724731,-0.001095871,246.9724731,0.004898327,246.9724731,0.007441014,246.9724731,0.002550799,246.9724731,0.014856754,246.9724731,0.005820749,246.9724731,0.013063441,246.9724731,0.005781057,246.9724731,0.00361768,246.9724731,0.014181395,246.9724731,0.007065847,246.9724731,0.012464701,246.9724731,0.010932588,246.9724731,0.012247962,246.9724731,0.008091406,246.9724731,-0.005392598,246.9724731,0.009286047,246.9724731,0.011764855,246.9724731,-0.003933009,246.9724731,0.001352549,246.9724731,-0.005372707,246.9724731,0.017062239,246.9724731,0.005391255,246.9724731,0.0113697,246.9724731,0.010072452,246.9724731,0.016408417,246.9724731,0.011704458,246.9724731,0.014101033,246.9724731,0.028141974,246.9724731,0.011632636,246.9724731,0.004747978,246.9724731,-0.003943834,246.9724731,0.002881014,246.9724731,0.005834156,246.9724731,0.002495236,246.9724731,0.010821933,246.9724731,0.009650405,246.9724731,0.008758727,246.9724731,0.018905241,246.9724731,0.01513422,246.9724731,-0.006401202,246.9724731,0.006057587,246.9724731,0.003705289,246.9724731,-0.003920798,246.9724731,0.001822593,246.9724731,-0.005497766,246.9724731,-0.004100796,246.9724731,0.014041032,246.9724731,0.00935444,246.9724731,0.006870009,246.9724731,0.049249571,246.9724731,0.009167349,246.9724731,0.014471383,246.9724731,0.004726309,246.9724731,-0.003387087,246.9724731,0.01340458,246.9724731,0.025616402,246.9724731,0.009606155,246.9724731,0.004008584,246.9724731,0.021204654,246.9724731,-0.002749789,246.9724731,0.006458918,246.9724731,0.010257308,246.9724731,0.005409549,246.9724731,0.005503445,246.9724731,0.015919534,246.9724731,0.023785282,246.9724731,0.009494381,246.9724731,0.120168701,246.9724731,0.00227415,246.9724731,0.009511605,246.9724731,-0.00081175,246.9724731,0.009526793,246.9724731,0.012990781,246.9724731,0.03146144,246.9724731,0.013240369,246.9724731,0.003004912,246.9724731,0.000750435,246.9724731,0.004194092,246.9724731,0.006637696,246.9724731,0.012424211,246.9724731,0.011846648,246.9724731,0.017828098,246.9724731,0.014251125,246.9724731,0.030582847
